timestamp,dpid,src_ip,distinct_dports,distinct_dst_ips,new_flows_per_s,active_flows,pkts_per_s,bytes_per_s,avg_bytes_per_flow,single_pkt_flow_ratio,packet_in_per_s,redirected
1788271069.447,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,3.00,0
1788271069.447,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,3.00,0
1788271069.447,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,3.00,0
1788271069.448,1,10.0.0.12,4,1,1.00,10,96.20,374989.20,187494.6,0.100,0.00,0
1788271069.448,1,10.0.0.11,4,1,1.00,13,127.20,540875.20,208028.9,0.000,0.00,0
1788271071.443,1,10.0.0.12,5,1,1.40,11,100.60,457199.60,207818.0,0.000,3.50,0
1788271071.443,1,10.0.0.11,4,1,1.60,14,154.40,583630.40,208439.4,0.000,3.50,0
1788271071.445,2,10.0.0.12,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271071.445,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271071.445,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271073.446,1,10.0.0.12,4,1,1.20,10,91.40,415632.40,207816.2,0.000,0.50,0
1788271073.446,1,10.0.0.11,4,1,1.00,12,136.60,500535.60,208556.5,0.000,0.50,0
1788271073.448,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271073.448,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271073.448,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271075.446,1,10.0.0.12,3,1,0.80,10,88.00,374448.00,187224.0,0.100,2.50,0
1788271075.446,1,10.0.0.11,3,1,0.80,11,111.40,425073.20,193215.1,0.000,2.50,0
1788271075.449,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271075.449,2,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271075.449,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271077.448,1,10.0.0.12,4,1,1.40,13,154.60,542683.60,208724.5,0.000,4.50,0
1788271077.448,1,10.0.0.11,4,1,1.60,15,144.40,582970.40,194323.5,0.067,4.50,0
1788271077.450,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271077.450,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271077.450,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271079.450,1,10.0.0.12,4,1,2.20,16,177.00,626082.00,195650.6,0.062,5.50,0
1788271079.450,1,10.0.0.11,5,1,2.20,17,189.80,708846.80,208484.4,0.000,5.50,0
1788271079.453,2,10.0.0.12,4,1,2.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271079.453,2,10.0.0.11,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271079.453,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271081.451,1,10.0.0.12,4,1,1.60,14,161.60,543145.60,193980.6,0.071,1.00,0
1788271081.451,1,10.0.0.11,4,1,1.60,13,132.00,541192.00,208150.8,0.000,1.00,0
1788271081.453,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271081.453,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271081.453,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271083.453,1,10.0.0.12,3,1,1.00,14,162.40,543198.40,193999.4,0.071,2.50,0
1788271083.453,1,10.0.0.11,4,1,1.20,16,160.80,639215.20,199754.8,0.000,2.50,0
1788271083.456,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271083.456,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271083.456,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271085.457,1,10.0.0.12,4,1,1.40,17,210.40,669246.40,196837.2,0.059,4.00,0
1788271085.457,1,10.0.0.11,3,1,1.60,18,173.80,719097.20,199749.2,0.000,4.00,0
1788271085.460,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271085.460,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271085.460,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271087.460,1,10.0.0.12,4,1,1.40,15,194.60,627243.60,209081.2,0.000,2.00,0
1788271087.460,1,10.0.0.11,3,1,1.40,16,160.80,665972.80,208116.5,0.000,2.00,0
1788271087.464,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271087.464,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271087.464,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271089.460,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,6.00,0
1788271089.460,2,10.0.0.11,4,1,2.60,0,0.00,0.00,0.0,0.000,6.00,0
1788271089.460,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,6.00,0
1788271089.461,1,10.0.0.12,4,1,1.40,12,149.80,475228.40,198011.8,0.000,0.00,0
1788271089.461,1,10.0.0.11,4,1,2.60,15,146.40,583693.60,194564.5,0.067,0.00,0
1788271091.459,1,10.0.0.12,5,1,1.20,15,182.60,585491.60,195163.9,0.067,3.00,0
1788271091.459,1,10.0.0.11,4,1,2.40,17,187.00,692342.00,203630.0,0.000,3.00,0
1788271091.462,2,10.0.0.12,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271091.462,2,10.0.0.11,4,1,2.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271091.462,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271093.465,2,10.0.0.12,5,1,1.60,0,0.00,0.00,0.0,0.000,2.50,0
1788271093.465,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,2.50,0
1788271093.465,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,2.50,0
1788271093.466,1,10.0.0.12,5,1,1.60,15,196.60,627375.60,209125.2,0.000,0.00,0
1788271093.466,1,10.0.0.11,4,1,1.80,18,180.40,708817.60,196893.8,0.056,0.00,0
1788271095.463,1,10.0.0.12,3,1,1.00,13,150.40,542406.40,208617.8,0.000,2.00,0
1788271095.463,1,10.0.0.11,4,1,1.20,16,164.20,626419.60,195756.1,0.000,2.00,0
1788271095.465,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271095.465,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271095.465,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271097.464,1,10.0.0.12,4,1,1.40,14,132.20,545561.20,194843.3,0.000,4.50,0
1788271097.464,1,10.0.0.11,5,1,1.80,18,198.40,710005.60,197223.8,0.056,4.50,0
1788271097.466,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271097.466,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271097.466,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271099.469,1,10.0.0.12,5,1,1.40,15,147.20,583155.20,194385.1,0.067,3.00,0
1788271099.469,1,10.0.0.11,5,1,1.80,18,192.60,723234.00,200898.3,0.000,3.00,0
1788271099.473,2,10.0.0.12,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271099.473,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271099.473,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271101.468,1,10.0.0.12,4,1,1.20,13,140.00,541720.00,208353.8,0.000,1.50,0
1788271101.468,1,10.0.0.11,5,1,1.40,16,151.80,665378.80,207930.9,0.000,1.50,0
1788271101.470,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271101.470,2,10.0.0.11,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271101.470,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271103.470,1,10.0.0.12,3,1,0.80,12,127.00,499902.00,208292.5,0.000,1.50,0
1788271103.470,1,10.0.0.11,3,1,1.00,15,150.40,624326.40,208108.8,0.000,1.50,0
1788271103.473,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271103.473,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271103.473,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271105.468,1,10.0.0.12,3,1,0.80,12,133.00,489468.40,203945.2,0.000,3.50,0
1788271105.468,1,10.0.0.11,2,1,1.20,17,158.60,665827.60,195831.6,0.059,3.50,0
1788271105.470,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271105.470,2,10.0.0.11,2,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271105.470,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271107.471,1,10.0.0.12,4,1,1.40,12,125.80,458862.80,191192.8,0.083,3.00,0
1788271107.471,1,10.0.0.11,4,1,1.60,15,148.80,594567.20,198189.1,0.000,3.00,0
1788271107.475,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271107.475,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271107.475,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271109.477,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,2.50,0
1788271109.477,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,2.50,0
1788271109.477,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,2.50,0
1788271109.479,1,10.0.0.12,4,1,1.40,11,130.60,459179.60,208718.0,0.000,0.00,0
1788271109.479,1,10.0.0.11,5,1,1.60,15,139.60,582653.60,194217.9,0.067,0.00,0
1788271111.473,1,10.0.0.12,3,1,1.00,11,109.20,416807.20,189457.8,0.091,2.00,0
1788271111.473,1,10.0.0.11,4,1,1.20,14,145.20,562636.80,200941.7,0.000,2.00,0
1788271111.475,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271111.475,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271111.475,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271113.477,1,10.0.0.12,3,1,1.20,13,137.20,500575.20,192528.9,0.077,3.00,0
1788271113.477,1,10.0.0.11,4,1,1.20,15,157.00,624762.00,208254.0,0.000,3.00,0
1788271113.478,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271113.478,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271113.478,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271115.478,1,10.0.0.12,3,1,1.40,13,137.20,500575.20,192528.9,0.077,3.50,0
1788271115.478,1,10.0.0.11,5,1,1.60,16,181.40,643760.40,201175.1,0.000,3.50,0
1788271115.479,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271115.479,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271115.479,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271117.477,1,10.0.0.12,4,1,1.40,13,142.80,500944.80,192671.1,0.077,1.50,0
1788271117.477,1,10.0.0.11,5,1,1.20,14,144.60,582983.60,208208.4,0.000,1.50,0
1788271117.481,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271117.481,2,10.0.0.11,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271117.481,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271119.480,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,2.00,0
1788271119.480,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,2.00,0
1788271119.480,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,2.00,0
1788271119.482,1,10.0.0.12,4,1,1.20,13,148.00,542248.00,208556.9,0.000,0.00,0
1788271119.482,1,10.0.0.11,4,1,1.00,13,146.40,542142.40,208516.3,0.000,0.00,0
1788271121.481,1,10.0.0.12,4,1,1.20,13,155.40,542736.40,208744.8,0.000,3.00,0
1788271121.481,1,10.0.0.11,5,1,1.40,14,151.80,543090.00,193960.7,0.000,3.00,0
1788271121.484,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271121.484,2,10.0.0.11,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271121.484,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271123.493,1,10.0.0.12,4,1,1.20,14,150.00,542380.00,193707.1,0.071,3.50,0
1788271123.493,1,10.0.0.11,5,1,1.40,15,175.40,625976.40,208658.8,0.000,3.50,0
1788271123.497,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271123.497,2,10.0.0.11,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271123.497,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271125.490,1,10.0.0.12,4,1,1.40,13,144.00,541984.00,208455.4,0.000,3.00,0
1788271125.490,1,10.0.0.11,5,1,1.80,15,157.00,583802.00,194600.7,0.067,3.00,0
1788271125.494,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271125.494,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271125.494,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271127.497,1,10.0.0.12,3,1,1.20,13,151.00,542446.00,208633.1,0.000,2.00,0
1788271127.497,1,10.0.0.11,3,1,1.60,15,159.00,584525.20,194841.7,0.000,2.00,0
1788271127.502,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271127.502,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271127.502,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271129.489,1,10.0.0.12,4,1,1.20,13,146.20,542129.20,208511.2,0.000,3.50,0
1788271129.489,1,10.0.0.11,4,1,1.60,17,191.20,708939.20,208511.5,0.000,3.50,0
1788271129.494,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271129.494,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271129.494,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271131.490,1,10.0.0.12,4,1,1.20,14,146.60,565990.00,202139.3,0.000,3.50,0
1788271131.490,1,10.0.0.11,4,1,1.80,18,190.60,708899.60,196916.6,0.056,3.50,0
1788271131.496,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271131.496,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271131.496,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271133.492,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,1.50,0
1788271133.492,2,10.0.0.11,5,1,1.20,0,0.00,0.00,0.0,0.000,1.50,0
1788271133.492,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,1.50,0
1788271133.493,1,10.0.0.12,4,1,1.20,14,145.80,583062.80,208236.7,0.000,0.00,0
1788271133.493,1,10.0.0.11,5,1,1.20,16,190.40,667926.40,208727.0,0.000,0.00,0
1788271135.498,1,10.0.0.12,4,1,1.60,13,134.60,541363.60,208216.8,0.000,4.00,0
1788271135.498,1,10.0.0.11,5,1,1.80,17,190.40,667926.40,196448.9,0.059,4.00,0
1788271135.500,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271135.500,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271135.500,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271137.491,1,10.0.0.12,4,1,1.20,14,122.20,543163.60,193987.0,0.000,3.00,0
1788271137.491,1,10.0.0.11,4,1,1.60,18,208.00,710048.00,197235.6,0.056,3.00,0
1788271137.492,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271137.492,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271137.492,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271139.493,1,10.0.0.12,4,1,1.60,15,139.20,582627.20,194209.1,0.067,3.00,0
1788271139.493,1,10.0.0.11,4,1,1.60,17,212.40,697481.60,205141.6,0.000,3.00,0
1788271139.495,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271139.495,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271139.495,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271141.499,1,10.0.0.12,3,1,0.80,12,129.80,500086.80,208369.5,0.000,1.00,0
1788271141.499,1,10.0.0.11,5,1,1.40,16,189.00,627465.20,196082.9,0.000,1.00,0
1788271141.500,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271141.500,2,10.0.0.11,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271141.500,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271143.494,1,10.0.0.12,4,1,1.00,12,132.00,500232.00,208430.0,0.000,3.00,0
1788271143.494,1,10.0.0.11,4,1,1.40,16,188.40,667794.40,208685.8,0.000,3.00,0
1788271143.496,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271143.496,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271143.496,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271145.504,1,10.0.0.12,3,1,1.00,12,123.80,459322.00,191384.2,0.000,1.50,0
1788271145.504,1,10.0.0.11,3,1,1.20,13,150.80,542432.80,208628.0,0.000,1.50,0
1788271145.507,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271145.507,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271145.507,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271147.503,1,10.0.0.12,3,1,1.20,12,125.60,458849.60,191187.3,0.083,3.00,0
1788271147.503,1,10.0.0.11,4,1,1.00,13,150.00,514174.40,197759.4,0.000,3.00,0
1788271147.507,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271147.507,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271147.507,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271149.504,1,10.0.0.12,4,1,1.60,11,99.20,417896.80,189953.1,0.000,2.50,0
1788271149.504,1,10.0.0.11,3,1,1.00,11,112.20,417005.20,189547.8,0.091,2.50,0
1788271149.506,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271149.506,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271149.506,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271151.507,1,10.0.0.12,5,1,1.60,14,136.60,541495.60,193391.3,0.071,3.00,0
1788271151.507,1,10.0.0.11,5,1,1.40,13,156.00,520941.60,200362.2,0.000,3.00,0
1788271151.510,2,10.0.0.12,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271151.510,2,10.0.0.11,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271151.510,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271153.508,1,10.0.0.12,4,1,1.60,13,140.40,541746.40,208364.0,0.000,2.50,0
1788271153.508,1,10.0.0.11,4,1,1.60,12,151.00,501486.00,208952.5,0.000,2.50,0
1788271153.510,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271153.510,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271153.510,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271155.507,1,10.0.0.12,4,1,1.00,13,156.20,542789.20,208765.1,0.000,2.50,0
1788271155.507,1,10.0.0.11,5,1,1.40,15,167.00,584462.00,194820.7,0.067,2.50,0
1788271155.510,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271155.510,2,10.0.0.11,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271155.510,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271157.510,1,10.0.0.12,4,1,1.60,16,178.00,626148.00,195671.2,0.062,3.00,0
1788271157.510,1,10.0.0.11,4,1,1.00,13,142.40,541878.40,208414.8,0.000,3.00,0
1788271157.512,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271157.512,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271157.512,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271159.528,1,10.0.0.12,4,1,2.00,18,189.40,709990.80,197219.7,0.000,4.50,0
1788271159.528,1,10.0.0.11,4,1,1.20,15,180.00,626280.00,208760.0,0.000,4.50,0
1788271159.532,2,10.0.0.12,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271159.532,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271159.532,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271161.519,1,10.0.0.12,5,1,2.00,18,175.20,707883.20,196634.2,0.056,3.50,0
1788271161.519,1,10.0.0.11,4,1,1.60,16,181.20,633032.00,197822.5,0.000,3.50,0
1788271161.520,2,10.0.0.12,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271161.520,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271161.520,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271163.515,1,10.0.0.12,5,1,1.80,18,173.40,717622.80,199339.7,0.000,2.50,0
1788271163.515,1,10.0.0.11,4,1,1.60,14,149.40,542340.40,193693.0,0.071,2.50,0
1788271163.518,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271163.518,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271163.518,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271165.524,1,10.0.0.12,4,1,1.40,19,171.00,748566.00,196991.1,0.053,3.00,0
1788271165.524,1,10.0.0.11,4,1,1.20,15,182.60,602590.00,200863.3,0.000,3.00,0
1788271165.528,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271165.528,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271165.528,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271167.521,1,10.0.0.12,5,1,2.40,20,201.20,792689.60,198172.4,0.000,5.00,0
1788271167.521,1,10.0.0.11,5,1,1.80,17,219.00,710774.00,209051.2,0.000,5.00,0
1788271167.525,2,10.0.0.12,5,1,2.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271167.525,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271167.525,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271169.521,1,10.0.0.12,4,1,2.20,21,207.60,835230.40,198864.4,0.000,3.50,0
1788271169.521,1,10.0.0.11,4,1,1.60,17,211.60,669325.60,196860.5,0.059,3.50,0
1788271169.523,2,10.0.0.12,4,1,2.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271169.523,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271169.523,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271171.523,1,10.0.0.12,5,1,2.20,20,221.60,833825.60,208456.4,0.000,5.50,0
1788271171.523,1,10.0.0.11,5,1,2.40,17,205.60,669520.80,196917.9,0.059,5.50,0
1788271171.526,2,10.0.0.12,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271171.526,2,10.0.0.11,5,1,2.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271171.526,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271173.528,1,10.0.0.12,4,1,1.80,22,225.40,875627.60,199006.3,0.000,4.00,0
1788271173.528,1,10.0.0.11,4,1,2.40,18,225.00,752721.20,209089.2,0.000,4.00,0
1788271173.530,2,10.0.0.12,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271173.530,2,10.0.0.11,4,1,2.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271173.530,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271175.528,1,10.0.0.12,4,1,1.80,22,222.60,874851.60,198829.9,0.045,2.50,0
1788271175.528,1,10.0.0.11,4,1,1.40,17,198.20,691343.60,203336.4,0.000,2.50,0
1788271175.531,2,10.0.0.12,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271175.531,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271175.531,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271177.527,1,10.0.0.12,4,1,1.80,21,220.80,874732.80,208269.7,0.000,3.50,0
1788271177.527,1,10.0.0.11,3,1,1.40,16,168.20,626092.40,195653.9,0.062,3.50,0
1788271177.530,2,10.0.0.12,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271177.530,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271177.530,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271179.533,1,10.0.0.12,4,1,1.40,18,196.00,709256.00,197015.6,0.056,3.00,0
1788271179.533,1,10.0.0.11,3,1,1.60,17,175.60,695933.60,204686.4,0.000,3.00,0
1788271179.535,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271179.535,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
