timestamp,dpid,src_ip,distinct_dports,distinct_dst_ips,new_flows_per_s,active_flows,pkts_per_s,bytes_per_s,avg_bytes_per_flow,single_pkt_flow_ratio,packet_in_per_s,redirected
1788273470.425,1,10.0.0.11,4,1,1.60,15,138.40,623534.40,207844.8,0.000,1.50,0
1788273470.425,1,10.0.0.12,4,1,1.20,12,128.40,499994.40,208331.0,0.000,1.50,0
1788273470.426,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273470.426,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273470.426,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273472.424,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,1.00,0
1788273472.424,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,1.00,0
1788273472.424,2,10.0.0.12,2,1,0.60,0,0.00,0.00,0.0,0.000,1.00,0
1788273472.424,1,10.0.0.11,3,1,1.00,12,106.20,498529.20,207720.5,0.000,0.00,0
1788273472.424,1,10.0.0.12,2,1,0.60,8,90.40,292686.40,182929.0,0.125,0.00,0
1788273474.425,1,10.0.0.11,3,1,1.00,15,140.00,585298.40,195099.5,0.000,3.50,0
1788273474.425,1,10.0.0.12,2,1,0.80,11,117.80,417966.00,189984.5,0.000,3.50,0
1788273474.425,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273474.425,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273474.425,2,10.0.0.12,2,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273476.429,1,10.0.0.11,4,1,1.80,16,157.00,651706.80,203658.4,0.000,4.00,0
1788273476.429,1,10.0.0.12,5,1,1.60,13,154.60,502314.80,193198.0,0.000,4.00,0
1788273476.429,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273476.429,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273476.429,2,10.0.0.12,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273478.447,1,10.0.0.11,4,1,1.80,15,134.40,582310.40,194103.5,0.067,2.50,0
1788273478.447,1,10.0.0.12,5,1,1.60,12,145.40,486232.40,202596.8,0.000,2.50,0
1788273478.448,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273478.448,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273478.448,2,10.0.0.12,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273480.429,1,10.0.0.11,4,1,1.60,15,143.60,582917.60,194305.9,0.067,2.00,0
1788273480.429,1,10.0.0.12,2,1,1.00,11,124.40,458770.40,208532.0,0.000,2.00,0
1788273480.429,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273480.429,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273480.429,2,10.0.0.12,2,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273482.431,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,1.00,0
1788273482.431,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,1.00,0
1788273482.431,2,10.0.0.12,2,1,0.60,0,0.00,0.00,0.0,0.000,1.00,0
1788273482.431,1,10.0.0.11,4,1,1.00,15,150.60,624339.60,208113.2,0.000,0.00,0
1788273482.431,1,10.0.0.12,2,1,0.60,12,131.80,500218.80,208424.5,0.000,0.00,0
1788273484.434,1,10.0.0.11,4,1,1.20,16,146.40,624653.60,195204.2,0.000,3.00,0
1788273484.434,1,10.0.0.12,3,1,0.80,12,124.00,476132.00,198388.3,0.000,3.00,0
1788273484.435,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273484.435,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273484.435,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273486.433,1,10.0.0.11,4,1,1.20,12,111.60,458516.80,191048.7,0.000,1.50,0
1788273486.433,1,10.0.0.12,3,1,0.80,9,75.20,373603.20,207557.3,0.000,1.50,0
1788273486.434,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273486.434,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273486.434,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273488.435,1,10.0.0.11,4,1,1.60,14,136.40,554526.40,198045.1,0.000,5.00,0
1788273488.435,1,10.0.0.12,4,1,1.00,10,95.00,415870.00,207935.0,0.000,5.00,0
1788273488.435,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273488.435,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273488.435,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273490.436,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,3.00,0
1788273490.436,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,3.00,0
1788273490.436,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,3.00,0
1788273490.436,1,10.0.0.11,3,1,1.60,14,131.40,546666.80,195238.1,0.000,0.00,0
1788273490.436,1,10.0.0.12,4,1,1.40,11,95.40,415896.40,189043.8,0.091,0.00,0
1788273492.437,1,10.0.0.11,3,1,1.20,13,124.20,499717.20,192198.9,0.077,1.50,0
1788273492.437,1,10.0.0.12,3,1,1.20,12,118.00,499308.00,208045.0,0.000,1.50,0
1788273492.438,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273492.438,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273492.438,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273494.443,1,10.0.0.11,4,1,1.00,13,126.80,540848.80,208018.8,0.000,2.50,0
1788273494.443,1,10.0.0.12,3,1,1.00,11,119.20,458427.20,208376.0,0.000,2.50,0
1788273494.443,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273494.443,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273494.443,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273496.441,1,10.0.0.11,5,1,1.20,14,129.60,551471.20,196954.0,0.000,1.50,0
1788273496.441,1,10.0.0.12,2,1,0.80,11,112.60,417622.80,189828.5,0.000,1.50,0
1788273496.441,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273496.441,2,10.0.0.11,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273496.441,2,10.0.0.12,2,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273498.444,1,10.0.0.11,4,1,1.60,15,141.00,594052.40,198017.5,0.000,5.00,0
1788273498.444,1,10.0.0.12,3,1,1.40,14,148.80,542892.00,193890.0,0.000,5.00,0
1788273498.445,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273498.445,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273498.445,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273500.445,1,10.0.0.11,4,1,1.80,14,119.40,541241.20,193300.4,0.000,1.50,0
1788273500.445,1,10.0.0.12,3,1,1.40,12,143.60,500997.60,208749.0,0.000,1.50,0
1788273500.445,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273500.445,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273500.445,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273502.645,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,1548.50,0
1788273502.645,2,10.0.0.10,3092,1,618.40,0,0.00,0.00,0.0,0.000,1548.50,0
1788273502.645,2,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,1548.50,0
1788273502.645,2,10.0.0.12,4,1,0.80,0,0.00,0.00,0.0,0.000,1548.50,0
1788273502.646,1,10.0.0.10,3092,1,618.40,520,7.00,406.00,3.9,0.987,0.00,0
1788273502.646,1,10.0.0.11,3,1,0.80,14,123.40,581584.40,207708.7,0.000,0.00,0
1788273502.646,1,10.0.0.12,4,1,0.80,11,134.60,459443.60,208838.0,0.000,0.00,0
1788273502.648,1,10.0.0.10,3092,1,618.40,545,1.60,92.00,0.8,0.998,0.00,1
1788273502.648,1,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273502.648,1,10.0.0.12,4,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273502.650,1,10.0.0.10,3092,1,618.40,545,1.00,58.00,0.5,1.000,0.00,1
1788273502.650,1,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273502.650,1,10.0.0.12,4,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273502.652,1,10.0.0.10,3092,1,618.40,545,1.00,57.20,0.5,1.000,0.00,1
1788273502.652,1,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273502.652,1,10.0.0.12,4,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273502.654,1,10.0.0.10,3092,1,618.40,545,0.80,46.40,0.4,1.000,0.00,1
1788273502.654,1,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273502.654,1,10.0.0.12,4,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273502.655,1,10.0.0.10,3092,1,618.40,318,0.00,0.00,0.0,1.000,0.00,1
1788273502.655,1,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273502.655,1,10.0.0.12,4,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273504.685,1,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,1567.00,0
1788273504.685,1,10.0.0.10,6000,2,1243.40,525,621.20,36029.60,343.1,0.985,1567.00,1
1788273504.685,1,10.0.0.11,3,1,1.00,10,86.00,415276.00,207638.0,0.000,1567.00,0
1788273504.685,1,10.0.0.12,3,1,0.80,9,111.20,375979.20,208877.3,0.000,1567.00,0
1788273504.689,1,10.0.0.10,6000,2,1243.60,545,1.60,92.00,0.8,0.998,0.50,1
1788273504.689,1,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.50,0
1788273504.689,1,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.50,0
1788273504.692,1,10.0.0.10,6000,2,1243.80,545,1.00,58.00,0.5,1.000,0.50,1
1788273504.692,1,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.50,0
1788273504.692,1,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.50,0
1788273504.695,1,10.0.0.200,1,1,0.20,0,0.00,0.00,0.0,0.000,0.50,0
1788273504.695,1,10.0.0.10,6000,2,1243.80,545,1.00,57.20,0.5,1.000,0.50,1
1788273504.695,1,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.50,0
1788273504.695,1,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.50,0
1788273504.697,1,10.0.0.200,1,1,0.40,0,0.00,0.00,0.0,0.000,0.50,0
1788273504.697,1,10.0.0.10,6000,2,1243.80,545,0.80,46.40,0.4,1.000,0.50,1
1788273504.697,1,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.50,0
1788273504.697,1,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.50,0
1788273504.700,1,10.0.0.200,1,1,0.60,0,0.00,0.00,0.0,0.000,0.50,0
1788273504.700,1,10.0.0.10,6000,2,1243.80,444,0.00,0.00,0.0,1.000,0.50,1
1788273504.700,1,10.0.0.11,3,1,1.00,3,36.00,117612.00,196020.0,0.000,0.50,0
1788273504.700,1,10.0.0.12,3,1,0.80,2,29.20,78520.00,196300.0,0.000,0.50,0
1788273504.987,2,10.0.0.200,2,1,59.00,2,59.00,3186.00,7965.0,0.500,147.00,0
1788273504.987,2,10.0.0.10,6000,2,1243.80,543,0.00,0.00,0.0,1.000,147.00,1
1788273504.987,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,147.00,0
1788273504.987,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,147.00,0
1788273504.990,2,10.0.0.200,2,1,59.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273504.990,2,10.0.0.10,6000,2,1243.80,545,0.00,0.00,0.0,1.000,0.00,1
1788273504.990,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273504.990,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273504.993,2,10.0.0.200,2,1,59.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273504.993,2,10.0.0.10,6000,2,1243.80,545,0.00,0.00,0.0,1.000,0.00,1
1788273504.993,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273504.993,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273504.995,2,10.0.0.200,2,1,59.00,0,0.00,0.00,0.0,0.000,0.00,0
